Product,Brand,Product Code,Price,Inward Date,Dispatch Date,Quantity Sold,Sales,lap customer id,lap customer Name,Customer Location,Region,Processor Specification,RAM,ROM,SSD,stock in inventory,Product segmentation
Laptop,Google,873C5793,145770,16-02-2025,12-08-2024,4,583080,158,Adam Ramirez,West Leeshire,North,Ryzen 3,8,64,256,13,Low demand lap
Laptop,Xiaomi,A33EA411,195960,13-08-2024,03-01-2024,3,587880,159,Adam Reeves,Port Margarettown,South,i7,16,512,256,41,Low demand lap
Laptop,Macbook,3EA8917A,154184,16-07-2024,21-04-2024,7,1079288,160,Adam Rivera,Port Brookeborough,West,Ryzen 5,4,512,512,3,Best selling lap
Laptop,Asus,AA5ABA0A,21029,16-03-2025,18-06-2024,8,168232,161,Adam Robbins,Wilsonshire,South,Ryzen 9,32,512,256,1,Low demand lap
Laptop,Google,328E4274,22811,19-09-2023,25-04-2024,6,136866,162,Adam Rodriguez,Heathside,West,Ryzen 5,12,1028,1028,16,High storage lap
Laptop,Lenovo,F8358662,110947,27-10-2024,10-04-2025,8,887576,162,Adam Rodriguez,South Briantown,North,i9,8,256,2028,60,Best selling lap
Laptop,Asus,92104991,120522,12-01-2025,15-07-2024,6,723132,163,Adam Rose,Wardbury,Central,Ryzen 5,32,128,2028,42,High ssd lap
Laptop,Asus,EEADBB33,150341,19-11-2023,25-02-2025,10,1503410,164,Adam Russell,Knoxfort,West,i3,32,1028,256,10,Best selling lap
Laptop,Acer,8A329155,110852,11-02-2025,10-04-2023,2,221704,165,Adam Saunders,West Juan,North,Ryzen 3,16,256,512,7,Low demand lap
Laptop,Acer,5E05C304,154281,20-01-2025,27-07-2024,10,1542810,166,Adam Sawyer,West Aprilland,North,Ryzen 9,32,256,2028,41,Best selling lap
Laptop,Xiaomi,A32D2C32,53920,06-06-2023,09-01-2024,2,107840,167,Adam Scott,Danielton,East,i3,32,512,2028,6,High ssd lap
Laptop,Dell,5BB42013,121668,13-03-2024,06-05-2023,7,851676,167,Adam Scott,New Brianborough,East,i3,6,256,512,37,Best selling lap
Laptop,Acer,11511DB5,79415,08-12-2023,09-05-2023,2,158830,168,Adam Singh,Lake Gina,Central,Ryzen 7,16,64,512,17,Low demand lap
Laptop,Macbook,79FC49EA,141552,11-07-2023,30-11-2023,4,566208,169,Adam Smith,East Haleyborough,South,i5,4,64,512,55,Low demand lap
Laptop,Xiaomi,3FFE00FB,176879,11-07-2023,24-10-2024,1,176879,169,Adam Smith,East Heatherberg,Central,Ryzen 9,4,512,2028,52,High ssd lap
Laptop,Dell,EDC181D2,74448,18-04-2024,09-09-2023,5,372240,169,Adam Smith,New Paul,Central,Ryzen 9,16,64,2028,16,High ssd lap
Laptop,Dell,2A662299,70672,10-09-2024,24-10-2024,8,565376,169,Adam Smith,Reyesberg,Central,Ryzen 9,6,64,2028,53,High ssd lap
Laptop,Asus,4022EDCF,161395,21-10-2023,16-03-2025,4,645580,170,Adam Stephens,Johnnyside,South,i9,8,1028,2028,27,High storage lap
Laptop,Asus,4E2B9E84,43946,24-06-2024,27-12-2024,4,175784,171,Adam Summers,North Williefort,South,Ryzen 3,32,256,256,40,Low demand lap
Laptop,Xiaomi,BC76270A,102307,10-01-2024,15-09-2023,4,409228,172,Adam Taylor,Lake Thomasport,East,Ryzen 7,16,512,512,35,Low demand lap
Laptop,HP,3CFD1028,134302,06-08-2024,02-07-2023,3,402906,173,Adam Thompson,Port Julie,East,i7,12,512,1028,52,Low demand lap
Laptop,Dell,6251C279,135325,30-12-2023,04-07-2023,9,1217925,174,Adam Torres,Lake Nichole,South,i5,12,1028,2028,34,Best selling lap
Laptop,Acer,FB49FC2C,123923,05-05-2024,11-09-2023,10,1239230,175,Adam Wagner,North Aaronbury,North,Ryzen 9,32,256,256,21,Best selling lap
Laptop,HP,EA4E1D39,149264,16-06-2023,05-09-2023,7,1044848,176,Adam Wall,Dennisborough,Central,i9,4,64,2028,20,High ssd lap
Laptop,Acer,2BAE420F,121970,16-09-2024,10-06-2024,5,609850,177,Adam Wallace,Robbinsfurt,Central,Ryzen 5,32,1028,1028,11,High storage lap
Laptop,Macbook,05BE7E60,14885,20-11-2024,06-11-2023,1,14885,178,Adam Walters,South Kristine,South,i3,16,512,2028,21,High ssd lap
Laptop,Asus,5B189106,60898,09-06-2023,06-10-2024,9,548082,179,Adam Washington,Davidside,South,i9,8,64,512,50,Low demand lap
Laptop,Asus,F759B846,123536,28-11-2023,11-01-2025,4,494144,180,Adam Watkins,Lake Carrieborough,North,i5,12,512,2028,38,High ssd lap
Laptop,Asus,B681AED6,77940,12-08-2023,12-03-2024,3,233820,181,Adam Willis,East Virginiahaven,East,i7,4,128,512,20,Low demand lap
Laptop,HP,F79D2BD4,42978,22-05-2023,25-05-2024,7,300846,182,Adam Wilson,Cindyton,North,i5,32,256,256,27,Low demand lap
Laptop,Dell,173E16EB,119041,09-09-2024,17-08-2024,9,1071369,183,Adam Young,Reeseland,North,Ryzen 9,8,256,1028,15,Best selling lap
Laptop,Asus,AE502F5B,70714,12-03-2025,19-01-2025,2,141428,184,Adam Zamora,Williamshire,North,Ryzen 3,12,256,512,27,Low demand lap
Laptop,Xiaomi,5EA167A8,5118,20-12-2024,04-03-2025,5,25590,185,Adrian Barton,Susanland,East,Ryzen 9,16,256,2028,17,High ssd lap
Laptop,HP,9FEE1B61,127896,27-04-2024,09-03-2025,2,255792,186,Adrian Carey,New Timothy,West,Ryzen 5,4,1028,2028,58,High storage lap
Laptop,Macbook,E7110CD6,91631,19-03-2025,07-04-2024,7,641417,187,Adrian Davenport,Youngmouth,Central,i5,4,128,512,59,Low demand lap
Laptop,Acer,8AE95554,142882,01-02-2025,16-11-2023,3,428646,188,Adrian Gonzales,West Ericburgh,Central,Ryzen 5,4,1028,1028,52,High storage lap
Laptop,Dell,CE1CCAAB,186124,15-08-2024,27-02-2025,6,1116744,189,Adrian Hansen,Port Melissa,West,Ryzen 7,16,1028,512,17,High storage lap
Laptop,Acer,B1507D36,199859,10-03-2024,13-03-2024,5,999295,190,Adrian Howard,New Angelahaven,Central,Ryzen 5,4,128,256,9,Low demand lap
Laptop,Macbook,C063F61C,56270,27-02-2024,10-01-2024,6,337620,191,Adrian Jennings,Mooreborough,South,i3,4,128,256,32,Low demand lap
Laptop,Lenovo,543F6310,150678,18-11-2024,02-10-2024,7,1054746,192,Adrian Johnson,South Karlview,East,i9,4,128,2028,50,High ssd lap
Laptop,Dell,3CDAD948,140755,25-11-2024,29-12-2023,7,985285,192,Adrian Johnson,South Matthew,Central,i5,8,128,1028,55,Best selling lap
Laptop,Xiaomi,1B30A7C3,122018,24-12-2024,16-06-2023,6,732108,193,Adrian Little,Terrencemouth,West,Ryzen 3,32,1028,1028,27,High storage lap
Laptop,Xiaomi,0924E952,101313,01-11-2024,19-12-2024,4,405252,194,Adrian Lopez,South Darleneview,West,i7,12,64,2028,51,High ssd lap
Laptop,Asus,C6D23243,31997,07-11-2023,05-08-2023,5,159985,195,Adrian Martin,Kathrynland,Central,i7,32,64,512,31,Low demand lap
Laptop,Xiaomi,534B963A,27184,18-11-2024,13-12-2024,8,217472,195,Adrian Martin,South Katelyn,South,i3,32,128,1028,46,Low demand lap
Laptop,Asus,07FC4012,26341,22-10-2024,16-10-2023,7,184387,196,Adrian Mercado,South Amyview,West,Ryzen 5,32,128,512,15,Low demand lap
Laptop,Google,DA8E5806,21917,15-09-2023,13-05-2024,9,197253,197,Adrian Nguyen,Hardingfort,North,Ryzen 7,32,64,2028,18,High ssd lap
Laptop,Dell,83F9A2FF,79596,05-03-2025,07-04-2023,7,557172,198,Adrian Perez,West Toddstad,South,i7,12,64,256,14,Low demand lap
Laptop,Macbook,95F33921,23984,22-02-2024,19-11-2023,2,47968,199,Adrian Schultz,Michelleshire,Central,Ryzen 7,32,64,512,13,Low demand lap
Laptop,Asus,A2BFD562,138989,26-04-2024,02-12-2024,2,277978,200,Adrian Sherman,New Tamara,North,i7,16,1028,2028,13,High storage lap
Laptop,Lenovo,EC5977E6,23207,18-09-2024,13-04-2025,10,232070,201,Adrian Sloan,Robertschester,East,Ryzen 7,8,1028,1028,32,High storage lap
Laptop,Acer,DE7CC5C6,147245,19-11-2023,06-01-2025,2,294490,202,Adrian Smith,Kochstad,West,Ryzen 9,8,256,1028,48,Low demand lap
Laptop,Lenovo,EE2A094E,156670,03-07-2023,27-05-2023,2,313340,203,Adrian Taylor,East Christopher,South,i5,12,128,1028,7,Low demand lap
Laptop,Dell,D7989FC3,85174,02-12-2024,10-12-2024,1,85174,204,Adrian Vaughn,South Richardtown,Central,i7,32,1028,256,55,High storage lap
Laptop,Dell,59416486,78484,23-10-2023,14-10-2023,9,706356,205,Adriana Griffin,Johnsonhaven,Central,Ryzen 7,4,512,256,16,Low demand lap
Laptop,Acer,8B52420A,194927,09-06-2024,12-12-2024,5,974635,206,Adriana Marquez,North Meagan,East,i9,12,256,512,24,Low demand lap
Laptop,Acer,B3EC5060,130536,15-03-2024,02-11-2024,5,652680,207,Adriana Tucker,New Cathy,South,Ryzen 5,12,1028,1028,55,High storage lap
Laptop,Asus,A6DAB5BC,7793,20-08-2023,25-06-2024,5,38965,208,Adrienne Lee,Erinberg,West,i5,32,1028,512,60,High storage lap
Laptop,Acer,FE469BBF,10153,04-02-2025,05-02-2025,4,40612,209,Adrienne Moore,West James,South,Ryzen 9,4,256,512,19,Low demand lap
Laptop,Google,57580596,128014,09-11-2023,10-02-2024,3,384042,210,Adrienne Morales,Kaylaside,North,Ryzen 3,4,1028,512,27,High storage lap
Laptop,Dell,851E2175,162188,19-12-2024,11-06-2024,8,1297504,211,Adrienne Smith,Sullivanton,West,i3,16,256,256,18,Best selling lap
Laptop,Dell,6551F89A,139840,02-06-2023,03-02-2025,10,1398400,212,Adrienne Strickland,Cynthiafort,East,i5,6,512,2028,7,Best selling lap
Laptop,Dell,0C3CD1BF,146448,17-02-2025,31-08-2024,8,1171584,213,Adrienne Walters,West Lindsay,Central,i9,4,1028,256,13,Best selling lap
Laptop,Asus,44600C82,192921,03-05-2024,03-10-2023,10,1929210,214,Aimee Lopez,Nicolebury,Central,i9,6,64,2028,50,Best selling lap
Laptop,Asus,76AF5033,183529,15-01-2024,08-01-2025,4,734116,215,Aimee Murphy,Laurabury,North,Ryzen 5,32,512,256,12,Low demand lap
Laptop,Asus,D7B2FB22,74620,18-11-2024,11-03-2024,4,298480,216,Alan Adkins,South Katherineport,South,i5,4,512,256,57,Low demand lap
Laptop,Asus,8A4042DB,59902,17-07-2024,22-02-2024,1,59902,217,Alan Bernard,Port Carrie,Central,i7,12,512,1028,53,Low demand lap
Laptop,Asus,BE0F1BD9,136524,27-06-2024,30-10-2023,10,1365240,218,Alan Brock,Ortizburgh,East,i5,12,1028,2028,23,Best selling lap
Laptop,Lenovo,6EEB4FA8,102104,03-11-2023,29-07-2023,5,510520,219,Alan Cameron,Juliechester,East,i9,12,1028,256,12,High storage lap
Laptop,Asus,B1EABE71,102655,28-07-2023,05-08-2023,10,1026550,220,Alan Chapman,East Michael,South,i9,12,1028,256,53,Best selling lap
Laptop,Xiaomi,F427A9B2,155876,30-03-2024,05-04-2024,6,935256,221,Alan Choi,New Jeffrey,Central,i9,4,64,512,58,Best selling lap
Laptop,Xiaomi,2850BE95,113054,08-02-2024,26-11-2023,7,791378,222,Alan Cortez,Matthewfurt,East,Ryzen 5,4,256,1028,30,Best selling lap
Laptop,Macbook,F5947927,62904,09-02-2024,22-07-2024,8,503232,223,Alan Doyle,Matthewsside,Central,i7,8,512,1028,52,Low demand lap
Laptop,HP,30D29462,111083,01-06-2023,28-03-2025,1,111083,224,Alan Frazier,Cynthiaberg,Central,Ryzen 7,16,512,2028,35,High ssd lap
Laptop,Xiaomi,D5B3AC9B,127399,29-06-2024,22-11-2024,10,1273990,225,Alan Gamble,Palmermouth,West,i9,16,64,2028,15,Best selling lap
Laptop,Asus,E8148FB0,127161,17-01-2024,27-05-2024,8,1017288,226,Alan Herrera DDS,Leblancview,North,Ryzen 3,12,128,256,57,Best selling lap
Laptop,Acer,DA6F9298,137358,21-03-2024,14-10-2024,10,1373580,227,Alan Hubbard,New Davidhaven,South,Ryzen 5,8,128,2028,23,Best selling lap
Laptop,HP,AFDE05E1,91074,05-10-2024,22-12-2024,5,455370,228,Alan Hunter,Sarashire,North,Ryzen 9,12,256,1028,14,Low demand lap
Laptop,Google,5A2AA2CB,178428,15-05-2024,17-12-2024,6,1070568,229,Alan Jones,North Chrisland,West,Ryzen 7,4,128,1028,33,Best selling lap
Laptop,Samsung,5D90D252,71902,29-01-2025,04-02-2025,6,431412,230,Alan Kim,West Dean,West,Ryzen 5,16,1028,1028,50,High storage lap
Laptop,Acer,6F658576,94477,05-08-2023,20-11-2023,6,566862,231,Alan Mcpherson,East Samanthaton,West,i5,4,1028,1028,13,High storage lap
Laptop,HP,31E30C51,73362,24-06-2023,21-10-2024,5,366810,232,Alan Miller MD,East Alexandria,North,Ryzen 5,6,64,2028,15,High ssd lap
Laptop,Asus,DFA569FD,49577,12-09-2023,16-10-2023,4,198308,233,Alan Mitchell,Hallburgh,South,Ryzen 5,12,128,2028,16,High ssd lap
Laptop,Asus,C4CF305A,102481,06-07-2024,17-09-2024,7,717367,234,Alan Mullins,Perrytown,South,Ryzen 9,6,512,512,43,Best selling lap
Laptop,HP,B068BA5B,76752,29-03-2024,05-10-2024,6,460512,235,Alan Myers,New James,North,i9,32,256,1028,8,Low demand lap
Laptop,Dell,5A9DAE47,38000,04-06-2023,07-07-2024,5,190000,236,Alan Patton,Daniellefort,South,Ryzen 9,6,128,2028,58,High ssd lap
Laptop,HP,ADEFB89B,155936,13-05-2024,31-12-2023,1,155936,237,Alan Peters,North Carl,West,i9,16,1028,1028,41,High storage lap
Laptop,Xiaomi,C69F7A63,41093,19-06-2023,18-08-2024,9,369837,238,Alan Richards,Diazborough,Central,Ryzen 7,6,256,2028,1,High ssd lap
Laptop,HP,827E7981,88582,05-12-2023,30-01-2024,7,620074,239,Alan Rios,Lake Douglas,East,Ryzen 7,12,256,1028,3,Low demand lap
Laptop,HP,543BA598,91938,26-11-2024,12-09-2024,3,275814,240,Alan Rodriguez,South Melissatown,South,i5,12,1028,1028,21,High storage lap
Laptop,Xiaomi,0ACD0DF0,106001,12-11-2023,15-04-2024,4,424004,241,Alan Rose,Kellyview,Central,Ryzen 5,16,1028,512,47,High storage lap
Laptop,Dell,B6A4B05C,61516,29-05-2023,26-05-2023,5,307580,242,Alan Smith,Courtneyburgh,East,Ryzen 5,8,256,256,43,Low demand lap
Laptop,Lenovo,C2F69558,39917,27-04-2024,23-02-2025,7,279419,243,Alan Taylor,New Tiffanyton,West,i5,4,256,512,58,Low demand lap
Laptop,Dell,47A28938,167514,23-07-2023,13-04-2024,7,1172598,244,Alan Thomas,East Laura,South,i5,4,128,2028,3,Best selling lap
Laptop,Acer,D2505657,160103,21-09-2024,02-01-2025,9,1440927,245,Alan Villarreal,Robinsonport,East,Ryzen 5,4,1028,256,13,Best selling lap
Laptop,HP,A6DCD8B2,24554,25-07-2023,17-12-2024,7,171878,246,Alan Woods,East Madison,Central,Ryzen 7,16,256,256,28,Low demand lap
Laptop,HP,75070F75,19678,02-08-2024,05-07-2024,10,196780,246,Alan Woods,Port Jenniferfort,Central,i7,4,64,512,4,Low demand lap
Laptop,Asus,67D6869B,88937,23-10-2023,04-03-2025,5,444685,247,Alan Young,Johnsonfurt,South,Ryzen 7,8,512,512,8,Low demand lap
Laptop,HP,A8AB8B3C,151718,22-01-2024,12-07-2024,5,758590,248,Albert Chandler,Lisaland,Central,Ryzen 9,32,64,1028,41,Low demand lap
Laptop,Macbook,A7D22ADA,81882,04-08-2024,07-12-2024,10,818820,249,Albert Gonzales,Port Johnland,North,Ryzen 3,8,256,1028,25,Best selling lap
Laptop,Google,B8B9C17F,160894,15-11-2023,09-03-2024,2,321788,250,Albert Huerta,Kimberlyberg,West,Ryzen 9,4,128,512,37,Low demand lap
Laptop,Lenovo,7F45E7DC,103987,18-12-2024,15-08-2024,1,103987,251,Albert Jackson,Stoutport,East,i3,32,64,512,20,Low demand lap
Laptop,HP,4B34D2E3,155034,13-10-2023,08-10-2024,9,1395306,252,Albert Jimenez,Jennifershire,North,i5,32,256,1028,45,Best selling lap
Laptop,Samsung,63813136,153653,26-04-2023,21-02-2024,4,614612,253,Albert Johns,Brianfort,Central,Ryzen 5,32,128,512,44,Low demand lap
Laptop,HP,91452ABE,34456,09-12-2023,16-08-2024,8,275648,254,Albert Lutz,Lake Glendaland,South,Ryzen 9,12,128,1028,2,Low demand lap
Laptop,HP,A9E31595,178178,08-01-2024,03-02-2024,2,356356,255,Albert Mccall,Lake Stefanieberg,West,Ryzen 7,16,1028,256,38,High storage lap
Laptop,Asus,6390355C,148558,23-04-2023,03-12-2024,5,742790,256,Albert Moody,Brandonburgh,Central,Ryzen 3,32,512,256,48,Low demand lap
Laptop,HP,FD812F7C,151580,08-01-2025,25-01-2025,6,909480,257,Albert Nguyen,Wagnermouth,East,Ryzen 9,32,512,1028,52,Best selling lap
Laptop,Acer,E0E95E58,134766,09-06-2023,13-05-2024,4,539064,258,Albert Obrien,Davidmouth,West,i9,8,1028,256,33,High storage lap
Laptop,Asus,17EA14E0,42648,08-02-2025,19-03-2024,5,213240,259,Albert Perez,West Joan,North,Ryzen 5,6,512,512,52,Low demand lap
Laptop,Google,08480DED,90696,18-04-2024,20-07-2023,7,634872,260,Albert Rangel,New Patrickshire,East,i9,12,512,2028,9,High ssd lap
Laptop,Macbook,525AE629,166582,15-05-2023,01-09-2023,8,1332656,261,Albert Roberts,Charlesfort,South,i7,6,64,512,41,Best selling lap
Laptop,Macbook,0C8B34AD,86074,07-12-2024,18-09-2023,6,516444,262,Albert Rogers,South Stephenborough,South,i9,32,128,512,38,Low demand lap
Laptop,HP,56D595D7,176076,17-01-2024,06-02-2025,2,352152,263,Albert Ruiz,Lawrencetown,South,Ryzen 7,32,256,2028,5,High ssd lap
Laptop,Asus,B36E343B,91444,09-06-2024,18-12-2023,4,365776,264,Albert Schneider,North Matthewfurt,North,i5,16,256,256,4,Low demand lap
Laptop,Xiaomi,259A1D78,23447,23-03-2023,07-02-2024,6,140682,265,Albert Young,Adamsland,South,i3,4,1028,256,31,High storage lap
Laptop,Xiaomi,223F277F,160560,02-11-2023,22-08-2024,2,321120,266,Alec Barber,Joshuatown,North,Ryzen 3,4,128,512,36,Low demand lap
Laptop,Asus,C1D75E17,189765,30-05-2023,14-02-2024,10,1897650,267,Alec Burke,Coxton,East,Ryzen 7,4,512,2028,24,Best selling lap
Laptop,Google,52481292,56215,12-10-2023,07-03-2024,10,562150,268,Alec Hester,Jenniferfort,West,Ryzen 9,12,256,2028,37,High ssd lap
Laptop,Asus,BE94C76D,72610,09-06-2023,17-05-2023,7,508270,269,Alec Manning,Davidsonberg,Central,Ryzen 5,12,64,256,37,Low demand lap
Laptop,Asus,753C67CC,141862,11-08-2023,26-12-2024,4,567448,270,Alejandra Bauer,East Tina,South,i7,4,512,512,35,Low demand lap
Laptop,Dell,CDEA26D7,6151,18-02-2025,14-10-2024,10,61510,271,Alejandra Cruz,West Mark,South,Ryzen 9,16,256,512,51,Low demand lap
Laptop,Asus,D223A03F,98703,13-01-2024,04-06-2023,4,394812,272,Alejandra Daugherty,Lake Williamshire,North,i7,16,1028,1028,7,High storage lap
Laptop,Lenovo,0386CE5D,152896,15-12-2023,28-06-2023,6,917376,273,Alejandra Davis,Lake Joborough,East,Ryzen 7,8,512,256,48,Best selling lap
Laptop,HP,56485894,16210,24-11-2023,03-03-2025,6,97260,274,Alejandra Mcpherson,Lake Anthonychester,North,i5,8,64,512,22,Low demand lap
Laptop,Acer,444BAC9D,112937,25-04-2023,08-01-2025,5,564685,275,Alejandra Murray,Brettburgh,West,i7,32,512,512,60,Low demand lap
Laptop,Samsung,95B21D29,149833,27-11-2023,08-02-2024,10,1498330,276,Alejandra Pham,Lake Brittanyview,South,i9,4,128,512,8,Best selling lap
Laptop,HP,48A2CC9E,36163,17-02-2025,11-08-2024,4,144652,277,Alejandro Acosta,West Lisa,North,Ryzen 9,16,512,256,28,Low demand lap
Laptop,Google,BD1A4C9E,51023,29-02-2024,19-08-2023,8,408184,278,Alejandro Adams,Mooremouth,Central,i7,6,512,256,32,Low demand lap
Laptop,HP,374297D7,39580,22-05-2023,08-08-2024,1,39580,279,Alejandro Aguilar,Cindyton,North,Ryzen 9,16,256,1028,32,Low demand lap
Laptop,Acer,064C3D7B,100173,08-12-2024,17-05-2024,7,701211,280,Alejandro Bishop,South Thomas,West,Ryzen 7,6,128,256,18,Best selling lap
Laptop,Xiaomi,7D778E24,95776,01-11-2024,04-07-2023,2,191552,281,Alejandro Blair,South David,Central,i5,12,256,256,48,Low demand lap
Laptop,HP,713D85EC,86023,08-01-2024,29-12-2024,6,516138,282,Alejandro Collins,Lake Steven,North,i3,8,256,512,45,Low demand lap
Laptop,Acer,49418572,184855,12-11-2023,07-08-2024,1,184855,283,Alejandro Glover,Kennedyburgh,North,Ryzen 9,4,512,1028,16,Low demand lap
Laptop,Dell,B90787E8,33163,19-01-2025,15-07-2024,4,132652,284,Alejandro Grant,West Andrewville,North,i9,4,128,2028,31,High ssd lap
Laptop,Dell,8435F6E6,41474,02-12-2023,19-05-2024,5,207370,285,Alejandro Haley,Lake Darlene,South,i7,16,512,1028,21,Low demand lap
Laptop,Asus,4E66B8B3,63950,27-10-2024,22-05-2024,4,255800,286,Alejandro Hughes,South Brittneyport,West,Ryzen 3,16,64,2028,34,High ssd lap
Laptop,Acer,D860AEF7,61667,23-09-2023,18-01-2025,4,246668,287,Alejandro Moore,Higginston,South,i5,32,128,1028,20,Low demand lap
Laptop,Asus,A6D331FE,106404,17-12-2024,12-06-2024,1,106404,288,Alejandro Morris,Steveport,South,i5,4,256,2028,52,High ssd lap
Laptop,Acer,CB45DB30,46484,07-06-2023,13-04-2023,7,325388,289,Alejandro Parker,Davidburgh,Central,Ryzen 3,32,512,2028,21,High ssd lap
Laptop,Xiaomi,95C82B0D,198701,28-05-2024,11-07-2023,1,198701,290,Alejandro Reyes,North Jenny,South,i9,4,1028,512,41,High storage lap
Laptop,Asus,950213DF,119742,12-12-2023,05-06-2024,9,1077678,291,Alejandro Shelton,Lake Jaredchester,South,Ryzen 5,16,64,256,20,Best selling lap
Laptop,Acer,99436C66,69696,14-10-2024,18-04-2025,4,278784,292,Alejandro Stone,Simpsonville,East,Ryzen 5,32,128,1028,40,Low demand lap
Laptop,HP,93C3A11A,125600,08-03-2025,14-02-2025,9,1130400,292,Alejandro Stone,Whitakerborough,Central,i3,32,1028,256,37,Best selling lap
Laptop,Acer,E00F8692,167382,20-07-2023,30-03-2025,3,502146,293,Alex Allen,East Katherine,South,Ryzen 7,32,512,1028,50,Low demand lap
Laptop,Asus,F33F436D,97548,31-07-2023,19-09-2024,9,877932,294,Alex Anderson,East Pamelaside,South,i5,6,256,256,31,Low demand lap
Laptop,Asus,BF3D05A8,186889,10-05-2024,01-02-2025,6,1121334,295,Alex Boyd,North Ashleystad,South,Ryzen 3,6,512,256,55,Best selling lap
Laptop,Macbook,D74B052B,11258,02-03-2025,05-01-2024,7,78806,296,Alex Casey,West Stephanie,North,i3,16,128,512,40,Low demand lap
Laptop,Asus,DFD8A7D5,65335,10-12-2023,21-06-2023,7,457345,297,Alex Edwards,Lake Heather,West,Ryzen 5,12,256,2028,33,High ssd lap
Laptop,Samsung,CA5420E4,42634,29-01-2025,12-08-2023,7,298438,298,Alex Gardner,West Debbiechester,South,i3,6,128,256,32,Low demand lap
Laptop,Asus,CFA88733,150937,04-01-2024,11-10-2023,2,301874,299,Alex George,Lake Ruth,East,Ryzen 5,32,64,256,34,Low demand lap
Laptop,Dell,FB908C98,64482,19-08-2023,27-05-2024,6,386892,300,Alex Hamilton,Ericview,West,i5,8,64,2028,49,High ssd lap
Laptop,Dell,DEF97BE5,50988,30-07-2023,14-12-2023,1,50988,301,Alex Henderson,East Nicolebury,Central,Ryzen 3,12,128,1028,55,Low demand lap
Laptop,Asus,7625BD23,197014,09-04-2023,01-10-2023,3,591042,302,Alex Hill,Arnoldburgh,West,Ryzen 9,12,256,512,39,Low demand lap
Laptop,Asus,F0567417,142024,08-12-2023,16-01-2024,3,426072,303,Alex Jordan,Lake Gabrielle,Central,Ryzen 9,16,128,512,42,Low demand lap
Laptop,Asus,7644BD22,171465,02-03-2024,20-04-2023,4,685860,304,Alex Kirby,Morganville,Central,i7,32,1028,2028,16,High storage lap
Laptop,Xiaomi,A595665C,13097,29-04-2023,03-03-2024,4,52388,305,Alex Leblanc,Brookebury,East,Ryzen 9,8,128,2028,26,High ssd lap
Laptop,Dell,A3E48A5C,100252,01-06-2024,20-04-2023,4,401008,306,Alex Lee,North Karenville,West,Ryzen 7,12,256,2028,14,High ssd lap
Laptop,Macbook,3F2BA2C6,63003,20-01-2024,06-12-2024,6,378018,307,Alex Lopez,Lindachester,West,i3,6,64,1028,51,Low demand lap
Laptop,Xiaomi,2136024F,185970,11-03-2024,21-09-2023,3,557910,307,Alex Lopez,New Annmouth,East,i7,8,256,2028,3,High ssd lap
Laptop,Acer,447DEE06,122929,03-11-2023,08-04-2024,3,368787,308,Alex Odonnell,Juliahaven,North,i5,16,128,1028,53,Low demand lap
Laptop,Google,9A395C93,85854,13-06-2024,03-12-2023,7,600978,309,Alex Olson,North Patricia,East,i7,16,256,256,38,Low demand lap
Laptop,Asus,FB673644,95709,01-10-2024,14-11-2023,5,478545,310,Alex Owen,Sandersborough,West,Ryzen 3,4,256,1028,8,Low demand lap
Laptop,Xiaomi,C9885214,110108,06-05-2023,29-09-2023,3,330324,311,Alex Parker,Calebside,Central,i3,6,1028,512,8,High storage lap
Laptop,HP,D214B8F8,100612,14-07-2023,21-01-2024,3,301836,312,Alex Perez,East Jasonton,South,Ryzen 3,6,256,1028,20,Low demand lap
Laptop,Samsung,E9B03F9F,93248,25-04-2023,16-10-2023,9,839232,313,Alex Reyes,Brewerberg,Central,i3,12,64,2028,32,High ssd lap
Laptop,Acer,787E6A87,55163,14-10-2023,12-02-2024,1,55163,314,Alex Rivera,Jenniferville,East,i5,4,256,256,44,Low demand lap
